Species	Locality	Code	PLD	Size_of_settlement	Pre-settlement_growth	Hatching_day_date	Hatching_day_numeric	ChlA	SST	T_loc	Season
Chromis_chromis	CABO_PALOS	CdP24	15	104.8	7	04/06/2015	159	0.16	22.7	19.88	Spring/Summer
Chromis_chromis	CABO_PALOS	CdP28	16	113.4	7.1	04/06/2015	159	0.16	22.8	19.88	Spring/Summer
Chromis_chromis	CABO_PALOS	CdP30	17	122	7.2	04/06/2015	159	0.16	22.8	19.88	Spring/Summer
Chromis_chromis	CABO_PALOS	CdP31	16	113	7.1	04/06/2015	159	0.16	22.8	19.88	Spring/Summer
Chromis_chromis	CABO_PALOS	CdP12	15	123.8	8.3	05/06/2015	160	0.16	22.8	19.88	Spring/Summer
Chromis_chromis	CABO_PALOS	CdP18	16	110.2	6.9	05/06/2015	160	0.16	22.9	19.88	Spring/Summer
Chromis_chromis	CABO_PALOS	CdP10	16	110	6.9	06/06/2015	161	0.16	23	19.88	Spring/Summer
Chromis_chromis	CABO_PALOS	CdP20	16	110	6.9	06/06/2015	161	0.16	23	19.88	Spring/Summer
Chromis_chromis	CABO_PALOS	CdP27	16	122.9	7.7	06/06/2015	161	0.16	23	19.88	Spring/Summer
Chromis_chromis	CABO_PALOS	CdP29	16	136	8.5	06/06/2015	161	0.16	23	19.88	Spring/Summer
Chromis_chromis	CABO_PALOS	CdP06	17	121	7.1	07/06/2015	162	0.16	23.2	19.88	Spring/Summer
Chromis_chromis	CABO_PALOS	CdP08	18	129.9	7.2	07/06/2015	162	0.16	23.2	19.88	Spring/Summer
Chromis_chromis	CABO_PALOS	CdP16	15	113	7.5	07/06/2015	162	0.16	23.1	19.88	Spring/Summer
Chromis_chromis	CABO_PALOS	CdP17	15	104.9	7	07/06/2015	162	0.16	23.1	19.88	Spring/Summer
Chromis_chromis	CABO_PALOS	CdP03	16	120	7.5	08/06/2015	163	0.16	23.2	19.88	Spring/Summer
Chromis_chromis	CABO_PALOS	CdP04	16	110.2	6.9	08/06/2015	163	0.16	23.2	19.88	Spring/Summer
Chromis_chromis	CABO_PALOS	CdP13	16	121.1	7.6	08/06/2015	163	0.16	23.2	19.88	Spring/Summer
Chromis_chromis	CABO_PALOS	CdP14	15	115.7	7.7	08/06/2015	163	0.16	23.2	19.88	Spring/Summer
Chromis_chromis	CABO_PALOS	CdP19	15	104.6	7	08/06/2015	163	0.16	23.2	19.88	Spring/Summer
Chromis_chromis	CABO_PALOS	CdP09	15	105.7	7	09/06/2015	164	0.16	23.3	19.88	Spring/Summer
Chromis_chromis	CABO_PALOS	CdP11	15	113.6	7.6	09/06/2015	164	0.16	23.3	19.88	Spring/Summer
Chromis_chromis	CABO_PALOS	CdP01	16	112.1	7	10/06/2015	165	0.16	23.4	19.88	Spring/Summer
Chromis_chromis	CABO_PALOS	CdP02	17	114.1	6.7	11/06/2015	166	0.16	23.6	19.88	Spring/Summer
Chromis_chromis	CABO_PALOS	CdP05	16	109.8	6.9	11/06/2015	166	0.16	23.5	19.88	Spring/Summer
Chromis_chromis	CABO_PALOS	CdP07	15	104	6.9	11/06/2015	166	0.16	23.4	19.88	Spring/Summer
Chromis_chromis	COLERA	PdS25	18	138.1	7.7	16/06/2015	171	0.227	21.8	17.1	Spring/Summer
Chromis_chromis	COLERA	PdS28	17	130.1	7.7	16/06/2015	171	0.228	21.6	17.1	Spring/Summer
Chromis_chromis	COLERA	PdS22	18	131	7.3	17/06/2015	172	0.226	21.8	17.1	Spring/Summer
Chromis_chromis	COLERA	PdS24	18	131.3	7.3	17/06/2015	172	0.226	21.8	17.1	Spring/Summer
Chromis_chromis	COLERA	PdS27	18	141.6	7.9	17/06/2015	172	0.226	21.8	17.1	Spring/Summer
Chromis_chromis	COLERA	PdS04	20	121.3	6.1	18/06/2015	173	0.223	22	17.1	Spring/Summer
Chromis_chromis	COLERA	PdS05	19	139.5	7.3	18/06/2015	173	0.224	21.9	17.1	Spring/Summer
Chromis_chromis	COLERA	PdS08	17	118	6.9	18/06/2015	173	0.225	21.8	17.1	Spring/Summer
Chromis_chromis	COLERA	PdS20	18	141	7.8	18/06/2015	173	0.225	21.9	17.1	Spring/Summer
Chromis_chromis	COLERA	PdS21	19	153	8.1	18/06/2015	173	0.224	21.9	17.1	Spring/Summer
Chromis_chromis	COLERA	PdS07	18	133.2	7.4	19/06/2015	174	0.223	22	17.1	Spring/Summer
Chromis_chromis	COLERA	PdS17	18	140.8	7.8	19/06/2015	174	0.223	22	17.1	Spring/Summer
Chromis_chromis	COLERA	PdS19	16	123.1	7.7	19/06/2015	174	0.225	21.9	17.1	Spring/Summer
Chromis_chromis	COLERA	PdS23	17	139.3	8.2	19/06/2015	174	0.224	21.9	17.1	Spring/Summer
Chromis_chromis	COLERA	PdS30	16	130.7	8.2	19/06/2015	174	0.225	21.6	17.1	Spring/Summer
Chromis_chromis	COLERA	PdS06	15	115.6	7.7	20/06/2015	175	0.225	21.9	17.1	Spring/Summer
Chromis_chromis	COLERA	PdS09	17	121.6	7.2	20/06/2015	175	0.223	22.1	17.1	Spring/Summer
Chromis_chromis	COLERA	PdS11	18	136.8	7.6	20/06/2015	175	0.222	22.1	17.1	Spring/Summer
Chromis_chromis	COLERA	PdS18	15	122.8	8.2	20/06/2015	175	0.225	21.9	17.1	Spring/Summer
Chromis_chromis	COLERA	PdS12	17	118	6.9	22/06/2015	177	0.22	22.3	17.1	Spring/Summer
Chromis_chromis	COLERA	PdS14	16	119	7.4	22/06/2015	177	0.221	22.3	17.1	Spring/Summer
Chromis_chromis	COLERA	PdS29	15	124.7	8.3	22/06/2015	177	0.222	22.2	17.1	Spring/Summer
Chromis_chromis	COLERA	PdS31	17	127	7.5	22/06/2015	177	0.22	22.3	17.1	Spring/Summer
Chromis_chromis	COLERA	PdS02	16	132	8.3	23/06/2015	178	0.22	22.4	17.1	Spring/Summer
Chromis_chromis	COLERA	PdS01	17	121.8	7.2	24/06/2015	179	0.218	22.5	17.1	Spring/Summer
Chromis_chromis	COLERA	PdS03	16	123.9	7.7	24/06/2015	179	0.218	22.5	17.1	Spring/Summer
Chromis_chromis	COLERA	PdS10	17	119	7	24/06/2015	179	0.218	22.5	17.1	Spring/Summer
Chromis_chromis	COLERA	PdS16	15	121.3	8.1	24/06/2015	179	0.219	22.5	17.1	Spring/Summer
Chromis_chromis	COLERA	PdS15	15	126.3	8.4	28/06/2015	183	0.213	23	17.1	Spring/Summer
Diplodus_puntazzo	AGUAMARGA	AM05	20	111.5	5.6	10/09/2015	257	0.179	23.9	19.9	Spring/Summer
Diplodus_puntazzo	AGUAMARGA	AM02	18	110.8	6.2	15/09/2015	262	0.178	23.3	19.9	Spring/Summer
Diplodus_puntazzo	AGUAMARGA	AM06	18	105.5	5.9	18/09/2015	265	0.178	23	19.9	Spring/Summer
Diplodus_puntazzo	AGUAMARGA	AM19	20	114.8	5.7	20/09/2015	267	0.177	23	19.9	Spring/Summer
Diplodus_puntazzo	AGUAMARGA	AM13	18	118.3	6.6	23/09/2015	270	0.177	22.9	19.9	Spring/Summer
Diplodus_puntazzo	AGUAMARGA	AM04	17	88.3	5.2	28/09/2015	275	0.176	22.7	19.9	Spring/Summer
Diplodus_puntazzo	AGUAMARGA	AM10	19	118.6	6.2	28/09/2015	275	0.176	22.7	19.9	Spring/Summer
Diplodus_puntazzo	AGUAMARGA	AM25	20	119.2	6	30/09/2015	277	0.175	22.5	19.9	Spring/Summer
Diplodus_puntazzo	AGUAMARGA	AM09	21	119.5	5.7	01/10/2015	278	0.175	22.5	19.9	Spring/Summer
Diplodus_puntazzo	AGUAMARGA	AM14	16	88.6	5.5	01/10/2015	278	0.175	22.6	19.9	Spring/Summer
Diplodus_puntazzo	AGUAMARGA	AM18	18	108.2	6	02/10/2015	279	0.175	22.5	19.9	Spring/Summer
Diplodus_puntazzo	AGUAMARGA	AM22	20	121.1	6.1	02/10/2015	279	0.175	22.4	19.9	Spring/Summer
Diplodus_puntazzo	AGUAMARGA	AM15	19	101.6	5.3	04/10/2015	281	0.175	22.4	19.9	Spring/Summer
Diplodus_puntazzo	AGUAMARGA	AM07	20	120.5	6	06/10/2015	283	0.175	22.2	19.9	Spring/Summer
Diplodus_puntazzo	AGUAMARGA	AM23	20	126.8	6.3	07/10/2015	284	0.175	22.2	19.9	Spring/Summer
Diplodus_puntazzo	AGUAMARGA	AM01	18	87.7	4.9	08/10/2015	285	0.175	22.1	19.9	Spring/Summer
Diplodus_puntazzo	AGUAMARGA	AM12	20	107.4	5.4	08/10/2015	285	0.175	22.1	19.9	Spring/Summer
Diplodus_puntazzo	AGUAMARGA	AM27	21	123.9	5.9	08/10/2015	285	0.175	22.1	19.9	Spring/Summer
Diplodus_puntazzo	AGUAMARGA	AM03	17	102.7	6	10/10/2015	287	0.175	22.1	19.9	Spring/Summer
Diplodus_puntazzo	AGUAMARGA	AM16	21	114.9	5.5	12/10/2015	289	0.18	21.9	19.9	Spring/Summer
Diplodus_puntazzo	AGUAMARGA	AM31	19	103.5	5.4	13/10/2015	290	0.178	21.8	19.9	Spring/Summer
Diplodus_puntazzo	AGUAMARGA	AM30	20	109.7	5.5	14/10/2015	291	0.182	21.8	19.9	Spring/Summer
Diplodus_puntazzo	AGUAMARGA	AM17	23	113.5	4.9	15/10/2015	292	0.19	21.6	19.9	Spring/Summer
Diplodus_puntazzo	AGUAMARGA	AM20	20	109.9	5.5	15/10/2015	292	0.185	21.7	19.9	Spring/Summer
Diplodus_puntazzo	AGUAMARGA	AM29	17	82.1	4.8	17/10/2015	294	0.183	21.7	19.9	Spring/Summer
Diplodus_puntazzo	AGUAMARGA	AM11	22	114	5.2	20/10/2015	297	0.199	21.3	19.9	Spring/Summer
Diplodus_puntazzo	AGUAMARGA	AM24	19	111	5.8	20/10/2015	297	0.195	21.4	19.9	Spring/Summer
Diplodus_puntazzo	AGUAMARGA	AM21	19	111.1	5.8	21/10/2015	298	0.198	21.3	19.9	Spring/Summer
Diplodus_puntazzo	AGUAMARGA	AM28	20	100.1	5	21/10/2015	298	0.199	21.3	19.9	Spring/Summer
Diplodus_puntazzo	AGUAMARGA	AM26	19	98	5.2	22/10/2015	299	0.2	23	19.9	Spring/Summer
Diplodus_puntazzo	COLERA	AB16	20	123	6.2	23/08/2015	239	0.221	19.5	17.65	Spring/Summer
Diplodus_puntazzo	COLERA	AB17	23	114.2	5	04/09/2015	251	0.243	21.3	17.65	Spring/Summer
Diplodus_puntazzo	COLERA	AB22	21	116	5.5	05/09/2015	252	0.243	21.3	17.65	Spring/Summer
Diplodus_puntazzo	COLERA	AB14	22	119.9	5.5	07/09/2015	254	0.243	21.1	17.65	Spring/Summer
Diplodus_puntazzo	COLERA	AB05	22	109.8	5	08/09/2015	255	0.243	21	17.65	Spring/Summer
Diplodus_puntazzo	COLERA	AB19	21	115.6	5.5	09/09/2015	256	0.243	21	17.65	Spring/Summer
Diplodus_puntazzo	COLERA	AB31	24	136.4	5.7	09/09/2015	256	0.254	20.8	17.65	Spring/Summer
Diplodus_puntazzo	COLERA	AB03	21	106.2	5.1	10/09/2015	257	0.247	20.9	17.65	Spring/Summer
Diplodus_puntazzo	COLERA	AB23	24	116.6	4.9	11/09/2015	258	0.261	20.6	17.65	Spring/Summer
Diplodus_puntazzo	COLERA	AB11	19	111.4	5.9	13/09/2015	260	0.252	20.8	17.65	Spring/Summer
Diplodus_puntazzo	COLERA	AB27	22	112.3	5.1	18/09/2015	265	0.283	20	17.65	Spring/Summer
Diplodus_puntazzo	COLERA	AB18	23	110.5	4.8	20/09/2015	267	0.293	19.7	17.65	Spring/Summer
Diplodus_puntazzo	COLERA	AB25	21	107.5	5.1	20/09/2015	267	0.289	19.4	17.65	Spring/Summer
Diplodus_puntazzo	COLERA	AB07	24	122.4	5.1	21/09/2015	268	0.299	19.5	17.65	Spring/Summer
Diplodus_puntazzo	COLERA	AB10	22	112	5.1	23/09/2015	270	0.303	19.4	17.65	Spring/Summer
Diplodus_puntazzo	COLERA	AB13	22	107.9	4.9	23/09/2015	270	0.303	19.4	17.65	Spring/Summer
Diplodus_puntazzo	COLERA	AB30	21	97.8	4.7	23/09/2015	270	0.302	19.5	17.65	Spring/Summer
Diplodus_puntazzo	COLERA	AB02	23	114.8	5	25/09/2015	272	0.312	19.2	17.65	Spring/Summer
Diplodus_puntazzo	COLERA	AB06	26	136.6	5.3	26/09/2015	273	0.318	19.1	17.65	Spring/Summer
Diplodus_puntazzo	COLERA	AB12	23	117	5.1	27/09/2015	274	0.32	19.1	17.65	Spring/Summer
Diplodus_puntazzo	COLERA	AB20	29	145	5	06/10/2015	283	0.344	18.6	17.65	Spring/Summer
Diplodus_puntazzo	COLERA	AB01	21	94.4	4.5	09/10/2015	286	0.336	18.6	17.65	Spring/Summer
Diplodus_puntazzo	COLERA	AB28	25	104.3	4.2	09/10/2015	286	0.343	18.5	17.65	Spring/Summer
Diplodus_puntazzo	COLERA	AB04	24	108.9	4.5	10/10/2015	287	0.344	18.6	17.65	Spring/Summer
Diplodus_puntazzo	COLERA	AB29	21	82.1	3.9	10/10/2015	287	0.336	18.6	17.65	Spring/Summer
Diplodus_puntazzo	COLERA	AB09	24	96.6	4	11/10/2015	288	0.346	18.5	17.65	Spring/Summer
Diplodus_puntazzo	COLERA	AB26	24	112.8	4.7	11/10/2015	288	0.346	18.5	17.65	Spring/Summer
Diplodus_puntazzo	COLERA	AB32	22	82.8	3.8	11/10/2015	288	0.341	18.5	17.65	Spring/Summer
Diplodus_puntazzo	COLERA	AB15	20	96.8	4.8	14/10/2015	291	0.345	18.5	17.65	Spring/Summer
Diplodus_puntazzo	AMETLLA	ALI02	19	109.6	5.8	14/09/2015	261	0.32	22.8	18.7	Spring/Summer
Diplodus_puntazzo	AMETLLA	ALI07	19	112.3	5.9	15/09/2015	262	0.322	22.6	18.7	Spring/Summer
Diplodus_puntazzo	AMETLLA	ALI19	20	114.5	5.7	16/09/2015	263	0.324	22.4	18.7	Spring/Summer
Diplodus_puntazzo	AMETLLA	ALI01	21	125.9	6	20/09/2015	267	0.332	21.9	18.7	Spring/Summer
Diplodus_puntazzo	AMETLLA	ALI16	20	102.3	5.1	22/09/2015	269	0.334	21.7	18.7	Spring/Summer
Diplodus_puntazzo	AMETLLA	ALI10	20	106.8	5.3	24/09/2015	271	0.338	21.6	18.7	Spring/Summer
Diplodus_puntazzo	AMETLLA	ALI11	19	109.2	5.7	25/09/2015	272	0.339	21.5	18.7	Spring/Summer
Diplodus_puntazzo	AMETLLA	ALI09	20	131.1	6.6	27/09/2015	274	0.342	21.3	18.7	Spring/Summer
Diplodus_puntazzo	AMETLLA	ALI06	22	117.8	5.4	28/09/2015	275	0.345	21.3	18.7	Spring/Summer
Diplodus_puntazzo	AMETLLA	ALI12	18	99.9	5.6	29/09/2015	276	0.345	21.3	18.7	Spring/Summer
Diplodus_puntazzo	AMETLLA	ALI32	21	115.6	5.5	29/09/2015	276	0.346	21.2	18.7	Spring/Summer
Diplodus_puntazzo	AMETLLA	ALI08	18	102.7	5.7	30/09/2015	277	0.347	21.2	18.7	Spring/Summer
Diplodus_puntazzo	AMETLLA	ALI24	21	102	4.9	01/10/2015	278	0.349	21.1	18.7	Spring/Summer
Diplodus_puntazzo	AMETLLA	ALI31	19	106.2	5.6	02/10/2015	279	0.349	21.2	18.7	Spring/Summer
Diplodus_puntazzo	AMETLLA	ALI14	24	128.9	5.4	06/10/2015	283	0.349	20.6	18.7	Spring/Summer
Diplodus_puntazzo	AMETLLA	ALI30	19	111.3	5.9	06/10/2015	283	0.349	20.9	18.7	Spring/Summer
Diplodus_puntazzo	AMETLLA	ALI03	24	108	4.5	09/10/2015	286	0.366	20.4	18.7	Spring/Summer
Diplodus_puntazzo	AMETLLA	ALI27	21	101.4	4.8	09/10/2015	286	0.349	20.5	18.7	Spring/Summer
Diplodus_puntazzo	AMETLLA	ALI28	24	114.3	4.8	09/10/2015	286	0.366	20.4	18.7	Spring/Summer
Diplodus_puntazzo	AMETLLA	ALI29	26	125.5	4.8	09/10/2015	286	0.373	20.4	18.7	Spring/Summer
Diplodus_puntazzo	AMETLLA	ALI15	21	108.1	5.1	10/10/2015	287	0.349	20.4	18.7	Spring/Summer
Diplodus_puntazzo	AMETLLA	ALI23	24	117.8	4.9	10/10/2015	287	0.374	20.4	18.7	Spring/Summer
Diplodus_puntazzo	AMETLLA	ALI25	24	87.3	3.6	10/10/2015	287	0.374	20.4	18.7	Spring/Summer
Diplodus_puntazzo	AMETLLA	ALI21	21	110.3	5.3	11/10/2015	288	0.359	20.3	18.7	Spring/Summer
Diplodus_puntazzo	AMETLLA	ALI22	23	109.3	4.8	11/10/2015	288	0.375	20.3	18.7	Spring/Summer
Diplodus_puntazzo	AMETLLA	ALI26	22	106.1	4.8	11/10/2015	288	0.367	20.3	18.7	Spring/Summer
Diplodus_puntazzo	AMETLLA	ALI18	20	72.7	3.6	12/10/2015	289	0.359	20.3	18.7	Spring/Summer
Diplodus_puntazzo	AMETLLA	ALI05	21	101.5	4.8	13/10/2015	290	0.378	20.2	18.7	Spring/Summer
Diplodus_puntazzo	AMETLLA	ALI17	20	100.8	5	17/10/2015	294	0.409	20	18.7	Spring/Summer
Diplodus_puntazzo	BLANES	BLA14	18	112.1	6.2	22/08/2015	238	0.173	23.8	18.1	Spring/Summer
Diplodus_puntazzo	BLANES	BLA11	17	100.7	5.9	27/08/2015	243	0.18	23.4	18.1	Spring/Summer
Diplodus_puntazzo	BLANES	BLA18	23	120.6	5.2	29/08/2015	245	0.185	22.8	18.1	Spring/Summer
Diplodus_puntazzo	BLANES	BLA28	22	119.7	5.4	30/08/2015	246	0.186	22.8	18.1	Spring/Summer
Diplodus_puntazzo	BLANES	BLA10	21	127.9	6.1	02/09/2015	249	0.189	22.4	18.1	Spring/Summer
Diplodus_puntazzo	BLANES	BLA19	22	107.8	4.9	04/09/2015	251	0.189	22	18.1	Spring/Summer
Diplodus_puntazzo	BLANES	BLA29	20	107.8	5.4	06/09/2015	253	0.189	21.9	18.1	Spring/Summer
Diplodus_puntazzo	BLANES	BLA20	23	117.8	5.1	08/09/2015	255	0.192	21.6	18.1	Spring/Summer
Diplodus_puntazzo	BLANES	BLA21	22	113.6	5.2	09/09/2015	256	0.192	21.6	18.1	Spring/Summer
Diplodus_puntazzo	BLANES	BLA07	21	115.9	5.5	10/09/2015	257	0.193	21.6	18.1	Spring/Summer
Diplodus_puntazzo	BLANES	BLA23	19	111.8	5.9	11/09/2015	258	0.189	21.6	18.1	Spring/Summer
Diplodus_puntazzo	BLANES	BLA08	23	126.1	5.5	13/09/2015	260	0.21	21.2	18.1	Spring/Summer
Diplodus_puntazzo	BLANES	BLA09	19	98.6	5.2	15/09/2015	262	0.206	21.1	18.1	Spring/Summer
Diplodus_puntazzo	BLANES	BLA17	21	106.4	5.1	15/09/2015	262	0.212	21	18.1	Spring/Summer
Diplodus_puntazzo	BLANES	BLA24	28	151.7	5.4	17/09/2015	264	0.233	20.3	18.1	Spring/Summer
Diplodus_puntazzo	BLANES	BLA31	25	134.7	5.4	17/09/2015	264	0.228	20.5	18.1	Spring/Summer
Diplodus_puntazzo	BLANES	BLA27	28	125.3	4.5	18/09/2015	265	0.236	20.2	18.1	Spring/Summer
Diplodus_puntazzo	BLANES	BLA03	23	110.1	4.8	19/09/2015	266	0.232	20.4	18.1	Spring/Summer
Diplodus_puntazzo	BLANES	BLA26	21	111.9	5.3	19/09/2015	266	0.228	20.5	18.1	Spring/Summer
Diplodus_puntazzo	BLANES	BLA06	23	115.4	5	20/09/2015	267	0.235	20.2	18.1	Spring/Summer
Diplodus_puntazzo	BLANES	BLA15	21	99.3	4.7	20/09/2015	267	0.232	20.4	18.1	Spring/Summer
Diplodus_puntazzo	BLANES	BLA32	23	106.7	4.6	20/09/2015	267	0.235	20.2	18.1	Spring/Summer
Diplodus_puntazzo	BLANES	BLA25	22	103.5	4.7	21/09/2015	268	0.237	20.2	18.1	Spring/Summer
Diplodus_puntazzo	BLANES	BLA01	22	117.1	5.3	22/09/2015	269	0.241	20.2	18.1	Spring/Summer
Diplodus_puntazzo	BLANES	BLA04	22	113.4	5.2	23/09/2015	270	0.245	20	18.1	Spring/Summer
Diplodus_puntazzo	BLANES	BLA02	22	106.9	4.9	24/09/2015	271	0.248	19.9	18.1	Spring/Summer
Diplodus_puntazzo	BLANES	BLA12	25	121.5	4.9	24/09/2015	271	0.251	19.8	18.1	Spring/Summer
Diplodus_puntazzo	BLANES	BLA13	24	119.6	5	24/09/2015	271	0.25	19.8	18.1	Spring/Summer
Diplodus_puntazzo	BLANES	BLA22	20	91.5	4.6	24/09/2015	271	0.246	20	18.1	Spring/Summer
Diplodus_puntazzo	BLANES	BLA16	23	102.5	4.5	11/10/2015	288	0.282	18.7	18.1	Spring/Summer
Diplodus_puntazzo	CABO_PALOS	CP04	18	107.4	6	25/09/2015	272	0.369	23.2	19.88	Spring/Summer
Diplodus_puntazzo	CABO_PALOS	CP20	23	116	5	08/10/2015	285	0.375	22	19.88	Spring/Summer
Diplodus_puntazzo	CABO_PALOS	CP21	23	143.6	6.2	10/10/2015	287	0.381	21.9	19.88	Spring/Summer
Diplodus_puntazzo	CABO_PALOS	CP07	21	114.3	5.4	12/10/2015	289	0.382	21.8	19.88	Spring/Summer
Diplodus_puntazzo	CABO_PALOS	CP24	22	115.8	5.3	12/10/2015	289	0.385	21.8	19.88	Spring/Summer
Diplodus_puntazzo	CABO_PALOS	CP05	20	106.1	5.3	13/10/2015	290	0.382	21.8	19.88	Spring/Summer
Diplodus_puntazzo	CABO_PALOS	CP08	21	112.9	5.4	13/10/2015	290	0.385	21.8	19.88	Spring/Summer
Diplodus_puntazzo	CABO_PALOS	CP15	20	113.1	5.7	13/10/2015	290	0.382	21.8	19.88	Spring/Summer
Diplodus_puntazzo	CABO_PALOS	CP06	20	107.9	5.4	14/10/2015	291	0.386	21.8	19.88	Spring/Summer
Diplodus_puntazzo	CABO_PALOS	CP10	20	115.8	5.8	14/10/2015	291	0.386	21.8	19.88	Spring/Summer
Diplodus_puntazzo	CABO_PALOS	CP17	20	106.7	5.3	14/10/2015	291	0.386	21.8	19.88	Spring/Summer
Diplodus_puntazzo	CABO_PALOS	CP31	22	129.8	5.9	14/10/2015	291	0.395	21.7	19.88	Spring/Summer
Diplodus_puntazzo	CABO_PALOS	CP02	20	109.8	5.5	15/10/2015	292	0.39	21.7	19.88	Spring/Summer
Diplodus_puntazzo	CABO_PALOS	CP03	21	119.4	5.7	15/10/2015	292	0.393	21.7	19.88	Spring/Summer
Diplodus_puntazzo	CABO_PALOS	CP22	19	109.1	5.7	15/10/2015	292	0.387	21.7	19.88	Spring/Summer
Diplodus_puntazzo	CABO_PALOS	CP23	20	100.1	5	15/10/2015	292	0.39	21.7	19.88	Spring/Summer
Diplodus_puntazzo	CABO_PALOS	CP19	21	105.4	5	16/10/2015	293	0.396	21.6	19.88	Spring/Summer
Diplodus_puntazzo	CABO_PALOS	CP30	21	133.4	6.4	16/10/2015	293	0.396	21.6	19.88	Spring/Summer
Diplodus_puntazzo	CABO_PALOS	CP09	19	99.2	5.2	17/10/2015	294	0.394	21.6	19.88	Spring/Summer
Diplodus_puntazzo	CABO_PALOS	CP32	22	111.9	5.1	18/10/2015	295	0.406	21.4	19.88	Spring/Summer
Diplodus_puntazzo	CABO_PALOS	CP14	20	100.3	5	19/10/2015	296	0.405	21.4	19.88	Spring/Summer
Diplodus_puntazzo	CABO_PALOS	CP18	21	110.5	5.3	19/10/2015	296	0.407	21.4	19.88	Spring/Summer
Diplodus_puntazzo	CABO_PALOS	CP26	21	114.1	5.4	19/10/2015	296	0.407	21.4	19.88	Spring/Summer
Diplodus_puntazzo	CABO_PALOS	CP27	21	115.5	5.5	19/10/2015	296	0.407	21.4	19.88	Spring/Summer
Diplodus_puntazzo	CABO_PALOS	CP29	21	113.1	5.4	19/10/2015	296	0.407	21.4	19.88	Spring/Summer
Diplodus_puntazzo	CABO_PALOS	CP12	18	108.5	6	20/10/2015	297	0.404	21.4	19.88	Spring/Summer
Diplodus_puntazzo	CABO_PALOS	CP13	21	111.6	5.3	21/10/2015	298	0.414	21.2	19.88	Spring/Summer
Diplodus_puntazzo	CABO_PALOS	CP28	18	102.1	5.7	21/10/2015	298	0.408	21.4	19.88	Spring/Summer
Diplodus_puntazzo	CABO_PALOS	CP16	18	102.3	5.7	22/10/2015	299	0.412	21.3	19.88	Spring/Summer
Diplodus_puntazzo	CABO_PALOS	CP25	18	97.6	5.4	22/10/2015	299	0.412	21.3	19.88	Spring/Summer
Diplodus_puntazzo	HERRADURA	LH13	22	115.6	5.3	01/10/2015	278	0.267	20.5	19.56	Spring/Summer
Diplodus_puntazzo	HERRADURA	LH04	22	121.6	5.5	03/10/2015	280	0.267	20.2	19.56	Spring/Summer
Diplodus_puntazzo	HERRADURA	LH05	20	100.4	5	03/10/2015	280	0.267	20.3	19.56	Spring/Summer
Diplodus_puntazzo	HERRADURA	LH10	21	108.5	5.2	05/10/2015	282	0.267	19.9	19.56	Spring/Summer
Diplodus_puntazzo	HERRADURA	LH06	21	110.3	5.3	06/10/2015	283	0.267	19.9	19.56	Spring/Summer
Diplodus_puntazzo	HERRADURA	LH09	21	111.2	5.3	13/10/2015	290	0.329	20	19.56	Spring/Summer
Diplodus_puntazzo	HERRADURA	LH12	22	102.6	4.7	14/10/2015	291	0.365	20.1	19.56	Spring/Summer
Diplodus_puntazzo	HERRADURA	LH15	23	119	5.2	15/10/2015	292	0.385	20.1	19.56	Spring/Summer
Diplodus_puntazzo	HERRADURA	LH21	20	114.1	5.7	15/10/2015	292	0.353	20.2	19.56	Spring/Summer
Diplodus_puntazzo	HERRADURA	LH03	18	100.3	5.6	17/10/2015	294	0.362	20.3	19.56	Spring/Summer
Diplodus_puntazzo	HERRADURA	LH08	21	97.8	4.7	17/10/2015	294	0.411	20.2	19.56	Spring/Summer
Diplodus_puntazzo	HERRADURA	LH11	22	100.7	4.6	17/10/2015	294	0.424	20.2	19.56	Spring/Summer
Diplodus_puntazzo	HERRADURA	LH14	22	104.4	4.7	17/10/2015	294	0.424	20.2	19.56	Spring/Summer
Diplodus_puntazzo	HERRADURA	LH17	23	113.3	4.9	17/10/2015	294	0.436	20.1	19.56	Spring/Summer
Diplodus_puntazzo	HERRADURA	LH20	23	106	4.6	17/10/2015	294	0.436	20.1	19.56	Spring/Summer
Diplodus_puntazzo	HERRADURA	LH23	22	111.5	5.1	17/10/2015	294	0.424	20.2	19.56	Spring/Summer
Diplodus_puntazzo	HERRADURA	LH19	22	104.5	4.8	18/10/2015	295	0.443	20.1	19.56	Spring/Summer
Diplodus_puntazzo	HERRADURA	LH26	22	110.4	5	18/10/2015	295	0.443	20.2	19.56	Spring/Summer
Diplodus_puntazzo	HERRADURA	LH02	20	103.2	5.2	19/10/2015	296	0.439	20.3	19.56	Spring/Summer
Diplodus_puntazzo	HERRADURA	LH07	22	105.9	4.8	19/10/2015	296	0.463	20.2	19.56	Spring/Summer
Diplodus_puntazzo	HERRADURA	LH16	22	94.3	4.3	19/10/2015	296	0.463	20.2	19.56	Spring/Summer
Diplodus_puntazzo	HERRADURA	LH18	22	95.6	4.3	19/10/2015	296	0.463	20.2	19.56	Spring/Summer
Diplodus_puntazzo	HERRADURA	LH24	22	79.7	3.6	19/10/2015	296	0.463	20.2	19.56	Spring/Summer
Diplodus_puntazzo	HERRADURA	LH25	22	98	4.5	19/10/2015	296	0.463	20.2	19.56	Spring/Summer
Diplodus_puntazzo	HERRADURA	LH28	22	114.8	5.2	19/10/2015	296	0.463	20.2	19.56	Spring/Summer
Diplodus_puntazzo	HERRADURA	LH22	17	77.1	4.5	20/10/2015	297	0.417	20.4	19.56	Spring/Summer
